Temperature,Days_Stagnant,Source_Type,Gas_PPM
24.4,1.7,Rainwater,27.03
32.1,16.3,Rainwater,90.46
10.7,13.9,Sewage,174.45
13.6,21.4,Rainwater,99.27
30.6,9.5,Rainwater,94.14
21.8,27.4,Sewage,389.5
16.0,10.1,Rainwater,27.67
20.1,3.2,Sewage,111.05
34.9,6.4,Rainwater,108.86
10.5,21.9,Sewage,243.08
31.0,3.5,Rainwater,54.25
44.9,23.3,Rainwater,138.64
36.4,23.7,Sewage,345.56
14.1,5.6,Sewage,108.82
24.7,13.3,Sewage,303.42
35.7,19.4,Rainwater,83.29
35.3,23.3,Rainwater,129.44
41.5,19.8,Rainwater,135.85
26.7,1.7,Rainwater,28.25
10.3,27.7,Sewage,381.52
41.1,7.9,Sewage,397.47
44.3,19.8,Rainwater,109.54
31.5,2.8,Rainwater,59.27
24.9,28.3,Rainwater,80.31
22.0,2.1,Sewage,73.33
40.9,8.5,Sewage,451.08
43.2,29.1,Rainwater,115.16
41.5,17.5,Sewage,410.5
28.8,28.9,Sewage,460.04
33.4,18.2,Rainwater,115.08
18.0,25.2,Sewage,345.31
39.6,14.6,Rainwater,119.12
27.4,24.3,Rainwater,132.65
25.9,19.7,Rainwater,113.18
10.9,20.9,Sewage,219.38
16.0,25.4,Rainwater,90.36
12.6,18.8,Rainwater,41.55
18.5,10.5,Rainwater,38.48
44.7,5.0,Rainwater,119.27
13.9,3.0,Sewage,56.75
26.8,24.8,Sewage,387.48
29.6,27.1,Sewage,398.66
34.1,27.8,Sewage,459.57
41.1,5.1,Rainwater,102.78
26.1,15.7,Rainwater,106.29
34.8,28.9,Sewage,502.41
10.7,4.8,Sewage,69.67
37.5,3.4,Sewage,259.85
29.8,1.5,Sewage,75.47
26.8,29.0,Sewage,346.0
30.3,24.1,Sewage,432.33
24.7,2.6,Rainwater,34.02
31.1,8.2,Sewage,389.1
22.0,12.6,Rainwater,74.79
44.6,8.1,Sewage,424.57
34.1,19.9,Sewage,370.8
26.8,15.6,Rainwater,52.77
38.6,18.6,Sewage,351.88
33.5,11.5,Rainwater,100.46
39.7,6.2,Rainwater,69.95
13.5,22.6,Rainwater,55.59
44.2,8.3,Rainwater,55.73
14.5,22.1,Rainwater,68.3
24.1,9.2,Sewage,332.28
33.4,24.4,Rainwater,71.71
12.0,4.8,Rainwater,32.26
37.5,24.9,Sewage,354.88
12.0,23.0,Sewage,364.76
11.1,28.2,Sewage,384.06
44.7,17.0,Sewage,409.0
20.6,24.8,Sewage,363.05
28.1,9.7,Sewage,253.79
14.9,13.7,Sewage,287.0
30.2,14.3,Sewage,431.61
33.8,22.3,Sewage,498.08
20.2,20.4,Rainwater,75.01
35.6,29.9,Rainwater,83.51
37.4,21.0,Rainwater,98.03
10.6,3.6,Rainwater,22.86
39.5,6.5,Rainwater,100.92
21.8,12.0,Rainwater,92.68
35.5,19.9,Sewage,336.2
23.0,23.6,Sewage,354.64
33.7,11.1,Sewage,337.81
25.1,8.6,Sewage,284.06
28.2,20.7,Rainwater,108.78
27.5,24.9,Rainwater,73.86
33.7,11.4,Sewage,408.41
20.8,24.7,Rainwater,107.28
27.9,22.5,Sewage,378.93
33.3,22.4,Sewage,402.53
26.5,8.1,Rainwater,72.83
30.2,1.1,Sewage,62.72
35.4,29.5,Sewage,418.7
22.8,16.7,Rainwater,54.05
22.5,24.9,Sewage,462.76
42.3,15.5,Sewage,474.11
38.8,12.0,Sewage,451.69
31.8,3.3,Sewage,258.53
15.4,12.8,Rainwater,39.38
33.3,28.8,Sewage,305.54
33.7,28.9,Rainwater,124.82
13.9,29.4,Rainwater,81.36
22.5,5.5,Rainwater,56.34
16.4,21.7,Sewage,243.76
20.7,10.8,Rainwater,62.63
40.1,13.3,Sewage,318.43
43.3,25.0,Rainwater,55.08
43.0,1.8,Rainwater,66.16
38.1,29.0,Rainwater,63.41
42.2,6.2,Sewage,487.96
10.2,17.7,Sewage,288.48
32.9,25.8,Sewage,416.87
10.5,23.4,Rainwater,94.83
13.3,5.0,Sewage,124.0
17.3,27.0,Rainwater,114.83
38.2,28.8,Rainwater,85.98
33.1,17.4,Sewage,390.3
40.2,17.0,Sewage,402.54
15.7,19.7,Sewage,348.72
32.5,1.3,Sewage,123.03
23.6,8.3,Rainwater,79.85
33.4,11.0,Rainwater,126.69
25.1,8.3,Rainwater,81.41
18.3,15.0,Rainwater,51.88
27.5,28.7,Rainwater,143.07
16.3,13.1,Rainwater,41.23
23.6,3.2,Rainwater,46.16
39.8,16.3,Sewage,376.95
44.5,10.5,Rainwater,144.57
20.6,5.2,Sewage,194.37
40.7,1.8,Rainwater,32.71
19.9,25.1,Rainwater,48.74
13.9,4.6,Sewage,86.15
34.1,25.0,Sewage,439.03
32.7,19.0,Sewage,392.36
18.6,16.0,Sewage,243.5
44.9,12.2,Sewage,376.12
21.2,13.6,Sewage,294.73
33.6,22.8,Sewage,363.19
11.7,4.3,Sewage,80.1
18.7,28.8,Rainwater,89.24
17.5,15.9,Sewage,246.51
26.8,7.2,Rainwater,69.84
11.6,19.7,Sewage,329.26
43.5,22.6,Rainwater,88.97
23.7,2.8,Rainwater,33.89
33.7,25.5,Rainwater,48.39
35.9,13.6,Rainwater,94.37
26.7,7.1,Rainwater,61.12
29.3,28.6,Sewage,305.46
30.9,13.4,Sewage,392.38
25.3,15.0,Sewage,398.76
14.7,11.8,Rainwater,44.01
26.1,22.0,Rainwater,80.14
30.5,21.9,Sewage,333.5
40.1,27.9,Rainwater,55.46
28.2,28.4,Rainwater,56.9
29.0,6.9,Sewage,285.32
42.5,25.3,Sewage,309.34
38.7,17.8,Sewage,369.31
24.8,14.9,Rainwater,72.33
10.3,1.9,Rainwater,12.51
34.9,7.0,Rainwater,80.61
35.1,14.7,Sewage,369.08
40.6,7.6,Rainwater,125.05
10.8,1.0,Sewage,17.25
43.6,21.6,Sewage,414.28
39.8,22.9,Rainwater,71.7
17.6,14.1,Sewage,290.08
40.2,27.7,Rainwater,105.5
17.9,3.4,Rainwater,20.02
19.4,20.6,Sewage,336.49
10.7,20.8,Rainwater,61.47
34.2,12.4,Sewage,456.77
24.3,4.6,Sewage,196.91
37.5,23.4,Rainwater,92.24
34.4,6.6,Rainwater,83.03
21.0,13.8,Sewage,370.78
40.8,22.6,Sewage,391.5
32.9,29.0,Sewage,348.53
28.4,19.8,Sewage,443.76
33.6,9.4,Rainwater,122.4
34.5,7.7,Sewage,450.36
43.5,15.8,Rainwater,118.56
11.7,27.1,Sewage,333.17
39.1,14.8,Sewage,437.22
16.1,28.5,Rainwater,75.56
37.6,12.4,Sewage,367.39
37.5,14.2,Rainwater,84.1
17.8,5.6,Sewage,166.86
33.0,16.6,Rainwater,58.21
37.9,8.6,Rainwater,96.45
24.3,26.5,Sewage,363.35
25.6,18.6,Rainwater,76.17
21.8,28.7,Sewage,344.13
22.1,27.8,Rainwater,76.41
26.5,7.9,Rainwater,66.05
37.3,29.9,Rainwater,77.77
26.6,26.2,Rainwater,92.71
27.4,3.4,Sewage,155.12
24.1,7.6,Rainwater,67.15
44.9,5.0,Sewage,460.44
42.5,4.2,Rainwater,110.4
38.8,28.2,Sewage,446.02
12.9,7.6,Rainwater,25.02
10.3,21.8,Rainwater,93.02
41.1,15.0,Rainwater,59.35
34.9,23.0,Sewage,400.76
38.7,1.3,Sewage,172.29
38.5,20.7,Sewage,360.23
32.4,17.6,Rainwater,58.11
19.5,17.7,Rainwater,100.01
31.6,28.8,Rainwater,65.15
16.1,12.6,Sewage,183.22
20.8,20.8,Sewage,275.41
36.7,6.8,Sewage,355.53
18.4,24.5,Sewage,391.32
40.8,25.0,Rainwater,61.7
24.3,7.5,Rainwater,72.92
37.8,2.7,Rainwater,44.26
42.3,20.6,Rainwater,124.89
38.0,23.8,Rainwater,131.43
25.8,2.0,Rainwater,34.81
36.2,3.4,Sewage,299.23
27.1,18.8,Sewage,438.9
22.4,20.6,Sewage,403.76
14.8,18.1,Rainwater,80.89
19.9,19.1,Sewage,297.17
13.6,17.3,Sewage,225.09
32.4,9.7,Sewage,317.48
32.3,16.3,Sewage,343.37
34.0,28.9,Rainwater,78.16
11.0,13.6,Sewage,199.65
23.1,11.6,Rainwater,88.93
26.6,8.7,Rainwater,53.16
40.1,10.0,Rainwater,100.81
12.4,21.9,Rainwater,106.92
24.7,23.3,Rainwater,70.3
24.3,13.4,Rainwater,61.84
42.4,21.5,Sewage,438.9
26.2,5.8,Rainwater,46.92
15.1,24.3,Sewage,379.55
37.4,22.1,Sewage,355.72
13.1,3.9,Sewage,95.42
37.8,4.7,Sewage,248.92
14.5,20.6,Sewage,294.53
40.0,12.3,Rainwater,112.09
32.1,22.6,Sewage,400.8
12.5,3.6,Rainwater,13.52
20.4,16.3,Sewage,264.86
35.8,8.1,Sewage,269.69
23.6,11.5,Sewage,362.43
12.1,12.3,Sewage,169.27
39.4,4.9,Sewage,257.82
28.7,30.0,Sewage,412.41
11.0,14.9,Rainwater,60.18
32.0,27.3,Rainwater,93.88
39.0,8.9,Rainwater,113.6
11.1,29.1,Rainwater,41.04
40.7,14.6,Rainwater,116.27
11.8,17.1,Rainwater,44.72
43.8,25.8,Sewage,473.2
15.1,16.0,Sewage,222.12
26.8,18.0,Rainwater,93.09
14.2,25.0,Rainwater,102.4
20.0,19.1,Rainwater,67.97
28.8,5.8,Rainwater,43.98
14.6,23.3,Rainwater,69.03
29.7,1.6,Sewage,103.26
35.7,9.2,Rainwater,104.83
27.0,4.2,Sewage,180.75
39.4,24.0,Rainwater,141.31
16.8,17.2,Rainwater,91.37
19.2,4.2,Sewage,99.87
21.1,26.6,Rainwater,105.7
17.6,23.6,Sewage,300.19
21.5,8.2,Sewage,286.39
40.3,27.0,Rainwater,81.1
39.5,8.9,Rainwater,138.6
36.7,5.9,Sewage,257.41
37.1,27.3,Sewage,463.37
13.3,28.5,Sewage,365.79
21.2,23.6,Rainwater,80.18
36.7,9.4,Sewage,490.37
37.5,7.6,Sewage,379.68
11.1,19.5,Sewage,199.09
18.3,7.1,Rainwater,57.83
26.4,10.3,Rainwater,69.69
44.7,17.5,Sewage,462.93
12.7,8.5,Rainwater,22.2
22.8,24.1,Rainwater,114.48
35.8,21.8,Rainwater,90.91
25.5,19.2,Sewage,361.87
31.9,1.4,Sewage,80.97
14.3,3.0,Rainwater,9.58
14.1,10.7,Sewage,175.81
13.9,16.6,Sewage,289.91
36.4,10.4,Sewage,455.18
13.0,16.1,Rainwater,75.86
35.6,1.3,Rainwater,41.22
26.7,27.0,Sewage,336.66
26.2,1.1,Rainwater,11.17
15.3,14.6,Rainwater,55.89
16.6,5.6,Rainwater,30.09
19.4,7.1,Sewage,183.99
28.1,26.8,Rainwater,83.07
14.3,4.9,Rainwater,21.95
31.7,28.7,Sewage,425.74
27.1,26.4,Rainwater,108.3
19.2,8.4,Rainwater,68.71
23.1,18.7,Sewage,301.13
34.5,21.6,Rainwater,114.79
20.9,20.4,Rainwater,87.82
10.2,12.9,Rainwater,70.75
29.1,7.2,Sewage,266.31
44.0,13.7,Sewage,294.14
37.0,9.2,Sewage,383.96
22.9,19.9,Sewage,411.65
23.1,7.0,Rainwater,77.41
38.7,5.3,Sewage,288.12
10.6,9.7,Rainwater,34.46
28.7,1.2,Rainwater,23.05
42.8,20.0,Sewage,333.46
32.3,24.5,Rainwater,75.47
31.0,11.5,Rainwater,71.13
36.5,20.1,Rainwater,149.2
40.7,1.8,Sewage,193.09
21.1,20.3,Sewage,322.07
10.2,15.3,Sewage,237.71
38.4,28.9,Sewage,467.17
34.3,17.2,Sewage,298.1
26.9,13.1,Rainwater,108.92
31.8,24.3,Rainwater,130.63
34.5,28.5,Sewage,359.63
10.5,25.9,Sewage,325.32
43.5,23.7,Rainwater,90.5
11.0,21.9,Rainwater,73.29
24.1,10.5,Rainwater,92.55
19.9,22.7,Rainwater,95.64
26.3,1.1,Sewage,66.27
41.0,16.7,Sewage,327.99
19.6,29.8,Sewage,465.49
37.1,21.4,Sewage,310.8
28.5,23.2,Sewage,300.18
41.0,25.1,Sewage,299.37
21.9,5.9,Rainwater,60.28
11.2,12.2,Sewage,214.44
43.9,16.3,Sewage,362.18
43.1,6.0,Sewage,414.77
19.3,2.2,Rainwater,17.06
22.3,29.7,Sewage,408.16
39.9,22.7,Sewage,439.93
31.4,14.7,Sewage,325.08
17.5,1.3,Sewage,45.56
43.7,13.8,Rainwater,93.47
22.7,10.1,Rainwater,85.67
21.8,28.7,Sewage,414.32
24.9,28.3,Rainwater,59.37
30.2,10.4,Rainwater,44.53
16.6,24.5,Rainwater,117.35
32.0,8.4,Rainwater,87.45
23.6,30.0,Rainwater,108.88
23.7,15.8,Rainwater,84.02
39.5,24.3,Sewage,456.93
35.0,27.1,Rainwater,61.83
35.1,13.3,Sewage,383.22
36.1,5.5,Rainwater,63.36
30.2,17.6,Sewage,420.67
26.2,24.1,Sewage,383.58
23.1,22.7,Rainwater,99.8
40.3,3.2,Sewage,329.05
12.9,18.6,Rainwater,51.93
35.2,10.3,Sewage,400.37
43.8,2.1,Sewage,270.5
11.1,14.2,Rainwater,75.1
15.6,24.9,Sewage,343.34
37.0,10.4,Rainwater,85.93
31.6,24.0,Rainwater,123.12
19.1,20.8,Sewage,397.63
37.6,23.9,Sewage,432.03
10.6,19.6,Sewage,281.49
39.0,23.9,Rainwater,53.54
23.3,3.5,Rainwater,19.78
19.1,17.8,Rainwater,84.44
14.8,7.9,Sewage,136.42
28.3,18.3,Rainwater,47.34
21.4,7.3,Sewage,243.97
41.8,22.1,Sewage,338.6
20.3,15.6,Sewage,343.23
39.8,29.8,Rainwater,117.45
30.5,2.4,Sewage,193.94
31.6,9.9,Sewage,343.86
39.2,25.4,Rainwater,100.39
40.7,24.7,Rainwater,48.43
44.1,21.6,Rainwater,152.37
30.4,5.3,Sewage,295.34
31.5,27.9,Sewage,467.15
35.5,12.4,Sewage,483.84
35.8,20.4,Rainwater,134.65
22.2,8.1,Sewage,257.77
12.9,21.0,Sewage,273.88
12.2,29.3,Sewage,286.46
32.2,10.5,Rainwater,47.57
24.3,15.4,Rainwater,44.69
37.3,27.7,Sewage,472.61
42.1,8.5,Sewage,347.38
40.1,23.5,Sewage,315.69
43.1,27.1,Sewage,430.68
11.3,21.9,Sewage,313.84
14.9,9.4,Rainwater,68.81
14.3,20.5,Sewage,338.79
38.4,7.3,Sewage,432.4
23.6,18.9,Sewage,357.12
16.1,6.4,Rainwater,36.73
38.8,11.1,Rainwater,109.07
12.8,24.7,Sewage,297.1
44.0,7.8,Rainwater,144.74
21.3,8.3,Rainwater,71.41
19.3,26.9,Rainwater,55.33
19.7,20.5,Rainwater,122.44
21.4,21.2,Rainwater,87.73
12.6,29.9,Sewage,313.29
21.3,16.5,Rainwater,79.95
31.1,15.5,Rainwater,106.16
36.5,20.5,Sewage,351.45
32.4,6.0,Rainwater,66.4
26.5,29.3,Rainwater,115.4
19.6,1.6,Rainwater,20.37
38.0,9.3,Rainwater,136.94
18.7,10.7,Rainwater,60.84
10.9,27.7,Rainwater,58.05
13.5,13.7,Rainwater,67.77
41.6,18.3,Sewage,339.0
36.4,10.6,Rainwater,48.31
12.3,27.4,Rainwater,45.76
38.7,23.8,Rainwater,95.66
22.8,10.2,Rainwater,97.33
31.0,21.6,Rainwater,85.81
40.9,15.3,Rainwater,90.16
23.9,14.6,Sewage,257.28
40.2,23.1,Rainwater,87.95
24.7,19.6,Sewage,294.31
36.9,27.6,Rainwater,74.02
44.7,16.1,Rainwater,106.17
12.4,10.5,Sewage,207.33
12.1,8.6,Rainwater,23.02
26.6,8.6,Rainwater,49.51
10.4,17.7,Sewage,213.0
18.4,27.4,Rainwater,85.75
23.9,20.0,Rainwater,136.8
37.1,22.9,Sewage,381.52
15.9,20.4,Sewage,292.04
27.2,22.7,Sewage,442.8
16.3,29.1,Sewage,343.67
43.0,9.5,Sewage,396.76
10.8,24.5,Rainwater,107.73
43.8,20.0,Sewage,329.07
44.2,18.9,Sewage,354.2
27.9,29.5,Sewage,401.13
21.2,17.6,Sewage,269.69
35.9,11.6,Rainwater,76.06
24.8,15.0,Sewage,427.07
28.9,4.2,Sewage,267.73
10.8,7.6,Sewage,151.21
30.1,9.2,Sewage,326.76
33.4,10.0,Sewage,436.09
43.9,15.2,Sewage,343.87
36.2,14.3,Rainwater,130.89
35.0,22.0,Rainwater,114.98
37.9,9.5,Rainwater,133.51
12.4,27.3,Sewage,348.04
32.2,28.3,Rainwater,124.18
43.3,14.0,Rainwater,108.18
28.9,9.4,Rainwater,90.13
11.1,24.0,Rainwater,49.61
25.8,24.5,Rainwater,140.15
25.2,7.6,Sewage,197.26
32.7,5.5,Rainwater,107.5
24.6,3.6,Rainwater,26.33
19.4,20.2,Rainwater,111.05
24.4,14.9,Sewage,410.77
34.8,3.8,Sewage,279.38
19.7,23.2,Sewage,281.26
12.8,7.6,Rainwater,29.35
26.2,21.7,Rainwater,83.63
42.9,22.7,Rainwater,75.28
41.7,29.9,Sewage,375.55
18.3,1.8,Sewage,60.09
20.2,18.1,Sewage,375.54
22.1,1.8,Sewage,95.03
28.4,13.7,Sewage,447.98
41.9,18.7,Sewage,387.68
19.7,16.3,Rainwater,87.38
16.1,2.7,Rainwater,14.22
12.1,1.9,Rainwater,7.24
24.5,9.2,Sewage,250.3
33.7,25.2,Sewage,360.71
32.1,14.7,Rainwater,99.39
34.7,14.6,Rainwater,92.08
16.5,10.5,Sewage,198.15
37.0,22.6,Rainwater,92.54
21.7,4.6,Rainwater,58.16
37.5,13.1,Sewage,445.22
42.0,19.2,Sewage,445.05
25.0,14.4,Rainwater,113.54
25.9,14.3,Rainwater,77.94
25.9,22.4,Rainwater,52.45
31.6,4.3,Sewage,310.6
10.9,16.8,Sewage,195.75
31.5,10.2,Rainwater,106.4
33.6,2.0,Rainwater,46.12
14.4,26.8,Sewage,298.36
34.9,23.8,Sewage,344.92
20.8,17.5,Rainwater,78.83
18.3,2.1,Rainwater,24.76
41.2,11.1,Sewage,453.08
12.6,10.4,Rainwater,38.55
43.4,11.6,Rainwater,87.0
15.7,10.5,Sewage,212.22
36.3,11.1,Rainwater,96.05
35.9,9.0,Rainwater,93.28
41.1,14.7,Sewage,428.9
11.2,18.6,Sewage,212.66
34.6,26.0,Sewage,469.22
35.4,4.5,Rainwater,96.38
25.8,16.6,Rainwater,103.33
40.9,29.9,Rainwater,66.01
20.4,23.6,Sewage,321.05
18.1,12.9,Rainwater,85.06
43.7,12.4,Sewage,428.61
39.4,3.5,Rainwater,83.94
43.8,1.5,Sewage,256.56
28.7,25.5,Rainwater,105.72
33.9,23.6,Rainwater,99.37
10.2,4.8,Rainwater,20.57
43.2,10.3,Rainwater,149.62
26.1,9.6,Sewage,236.76
10.8,13.8,Sewage,218.84
37.6,29.9,Sewage,500.13
35.7,30.0,Rainwater,65.48
20.6,1.1,Rainwater,14.87
16.4,16.1,Rainwater,65.87
19.5,11.8,Rainwater,56.83
21.7,29.5,Sewage,407.6
29.7,6.6,Sewage,353.78
30.8,23.2,Sewage,320.01
13.4,17.4,Sewage,249.27
16.7,16.2,Sewage,293.02
41.1,11.2,Sewage,387.97
42.2,1.8,Sewage,205.7
39.6,14.5,Sewage,462.48
29.0,14.0,Rainwater,99.79
23.8,14.1,Sewage,346.63
30.9,18.5,Rainwater,117.22
43.4,3.8,Sewage,403.89
40.7,26.7,Rainwater,102.53
36.4,2.3,Sewage,207.38
20.7,17.7,Rainwater,121.22
27.8,1.1,Rainwater,18.51
16.6,11.7,Sewage,219.71
35.6,24.2,Sewage,376.3
29.5,18.1,Rainwater,65.96
14.6,27.1,Sewage,353.07
14.9,8.9,Rainwater,40.22
18.9,7.4,Sewage,175.88
34.5,28.2,Sewage,456.91
16.0,2.3,Rainwater,23.52
19.0,24.2,Rainwater,88.78
11.0,21.2,Rainwater,76.73
36.6,14.2,Sewage,421.13
23.5,19.6,Sewage,295.16
10.8,4.5,Rainwater,28.45
45.0,25.7,Sewage,362.13
33.2,14.5,Rainwater,95.93
33.0,13.1,Rainwater,96.97
18.4,14.8,Rainwater,44.34
19.6,19.5,Rainwater,81.94
40.1,18.3,Rainwater,55.45
10.2,24.0,Rainwater,62.68
18.9,4.5,Rainwater,38.24
15.4,26.8,Sewage,353.96
22.3,24.1,Rainwater,66.15
24.6,21.4,Sewage,309.33
36.2,18.3,Sewage,322.55
16.7,29.4,Rainwater,125.94
31.1,3.9,Rainwater,61.75
36.2,16.3,Sewage,329.21
32.0,13.8,Rainwater,102.88
33.7,7.8,Rainwater,122.22
15.2,22.9,Rainwater,111.72
41.7,20.5,Sewage,345.7
24.6,8.5,Rainwater,40.6
15.3,4.4,Rainwater,22.82
41.1,9.2,Rainwater,100.42
33.5,29.8,Rainwater,129.02
44.7,28.2,Rainwater,53.21
28.6,24.6,Sewage,395.28
26.0,19.5,Rainwater,111.52
39.6,11.8,Sewage,399.52
36.0,8.5,Sewage,443.27
30.0,19.6,Sewage,459.02
43.4,19.0,Sewage,363.99
34.6,16.3,Sewage,416.62
38.2,22.2,Rainwater,137.9
11.9,11.0,Sewage,234.56
13.7,4.1,Rainwater,24.29
15.3,6.1,Rainwater,46.41
32.8,16.7,Rainwater,68.61
34.4,8.3,Rainwater,46.43
11.0,25.8,Sewage,234.27
41.3,9.7,Sewage,452.05
37.9,28.5,Rainwater,131.34
13.4,16.5,Sewage,222.61
30.1,17.9,Sewage,483.91
40.4,14.5,Rainwater,57.04
11.4,22.0,Sewage,206.25
41.4,1.8,Sewage,174.38
23.8,27.2,Rainwater,127.29
20.5,5.2,Sewage,168.15
27.8,25.6,Sewage,446.18
40.6,28.0,Rainwater,109.53
11.5,8.7,Sewage,135.37
18.0,10.0,Sewage,236.93
36.8,12.6,Rainwater,153.03
20.5,18.7,Rainwater,51.24
44.1,1.1,Rainwater,42.63
18.9,7.1,Rainwater,36.42
44.8,19.2,Sewage,439.68
13.5,22.5,Rainwater,80.43
27.9,9.7,Sewage,278.05
34.2,13.8,Rainwater,104.39
18.0,26.7,Rainwater,56.58
20.5,7.3,Rainwater,46.36
34.6,7.4,Sewage,401.99
44.0,21.4,Sewage,382.74
18.6,16.0,Sewage,337.61
27.5,19.9,Rainwater,54.17
28.7,27.6,Sewage,487.82
13.2,6.2,Rainwater,39.57
17.8,13.0,Sewage,265.92
16.5,6.9,Rainwater,35.39
21.9,28.9,Rainwater,72.5
21.0,15.1,Rainwater,93.32
25.7,26.3,Sewage,461.53
27.9,14.7,Rainwater,109.12
15.3,6.2,Rainwater,52.27
30.9,3.5,Rainwater,66.05
22.9,20.5,Sewage,320.67
22.5,6.8,Sewage,228.77
39.7,28.2,Rainwater,136.13
17.3,13.0,Rainwater,89.28
30.8,25.7,Rainwater,129.48
41.6,6.1,Rainwater,46.44
32.3,2.0,Sewage,181.84
21.3,13.4,Rainwater,104.76
22.1,8.0,Rainwater,60.74
37.5,29.7,Sewage,319.3
11.8,14.4,Rainwater,35.87
10.4,10.8,Sewage,213.78
37.8,7.4,Sewage,434.84
22.6,9.1,Sewage,274.99
42.4,2.2,Rainwater,92.82
36.2,5.5,Sewage,254.48
27.1,12.8,Rainwater,75.45
21.9,2.9,Rainwater,37.36
29.0,19.2,Rainwater,66.09
12.1,28.4,Rainwater,61.9
15.5,28.5,Sewage,358.75
25.2,25.1,Rainwater,63.55
22.1,20.2,Sewage,462.71
16.0,15.4,Rainwater,62.68
22.2,21.6,Sewage,344.89
20.5,3.0,Rainwater,18.75
18.8,7.6,Rainwater,32.71
16.5,19.3,Rainwater,73.1
16.6,3.9,Rainwater,19.59
19.6,17.7,Sewage,346.9
33.2,2.0,Sewage,144.37
38.7,29.2,Rainwater,101.31
15.5,23.9,Sewage,374.77
36.1,21.7,Sewage,491.65
44.5,3.1,Sewage,340.63
35.4,24.9,Sewage,350.44
11.9,6.2,Sewage,127.32
10.1,26.4,Rainwater,62.4
13.3,28.8,Sewage,293.53
43.5,4.0,Sewage,380.76
20.9,2.2,Sewage,95.17
13.6,26.4,Sewage,347.75
20.9,3.4,Rainwater,30.26
23.9,8.6,Rainwater,95.28
32.2,14.5,Sewage,408.72
16.3,6.9,Sewage,152.63
25.7,12.4,Rainwater,84.96
17.0,22.5,Rainwater,82.65
35.7,12.1,Sewage,475.09
44.8,28.5,Rainwater,141.74
11.2,16.0,Rainwater,43.64
16.6,29.0,Rainwater,86.21
36.5,1.5,Rainwater,19.96
10.7,11.0,Rainwater,33.94
28.1,5.9,Rainwater,81.1
41.3,20.9,Sewage,405.02
14.3,10.7,Rainwater,46.9
29.6,29.0,Sewage,475.31
15.0,20.1,Rainwater,44.07
38.8,22.3,Sewage,396.25
33.8,9.3,Rainwater,123.97
31.2,11.4,Sewage,369.12
18.3,24.8,Sewage,330.1
34.0,19.9,Sewage,422.03
34.4,14.1,Sewage,409.79
36.6,6.9,Sewage,434.16
25.4,29.0,Sewage,425.0
11.6,5.0,Rainwater,13.51
35.0,2.5,Sewage,154.08
35.5,20.7,Rainwater,84.24
11.0,2.8,Rainwater,14.11
34.9,6.1,Sewage,328.64
13.1,17.3,Sewage,212.47
10.0,23.2,Rainwater,74.07
31.6,7.6,Rainwater,119.0
33.6,22.3,Sewage,404.82
12.8,24.1,Sewage,243.69
25.5,28.1,Sewage,411.04
17.8,21.1,Rainwater,97.11
39.2,20.3,Rainwater,110.72
27.2,6.1,Rainwater,63.74
15.6,6.5,Sewage,149.59
32.6,19.0,Rainwater,105.64
18.7,12.5,Rainwater,91.66
24.1,28.9,Sewage,317.55
29.6,6.1,Sewage,317.04
27.8,8.0,Sewage,252.62
36.7,28.2,Rainwater,50.1
13.0,12.9,Rainwater,42.56
32.1,18.9,Rainwater,95.36
34.5,21.5,Sewage,299.39
40.5,6.3,Sewage,284.35
32.7,28.0,Rainwater,149.57
40.2,1.4,Sewage,131.56
11.4,4.2,Sewage,75.54
33.0,15.5,Sewage,317.9
13.6,2.6,Sewage,45.64
23.4,1.3,Rainwater,19.81
33.0,9.6,Sewage,326.99
11.3,5.1,Sewage,92.86
16.4,23.6,Sewage,254.66
42.2,3.1,Rainwater,58.4
25.2,12.3,Rainwater,51.08
44.1,11.8,Sewage,313.11
25.6,17.3,Sewage,417.37
15.1,19.1,Rainwater,40.26
42.0,4.2,Rainwater,89.06
43.1,23.2,Rainwater,60.21
21.9,2.9,Rainwater,41.71
10.9,7.6,Rainwater,45.76
31.0,26.2,Sewage,404.37
37.9,10.8,Sewage,437.15
17.6,4.5,Sewage,136.14
20.3,4.2,Rainwater,50.35
30.8,5.2,Sewage,280.81
12.6,25.8,Sewage,402.43
41.5,17.0,Rainwater,83.3
38.4,12.1,Rainwater,81.85
38.3,26.5,Sewage,294.09
36.4,12.2,Sewage,474.63
19.9,16.7,Rainwater,122.98
30.7,14.0,Rainwater,105.27
41.7,27.0,Rainwater,75.93
35.9,14.0,Sewage,378.35
23.5,1.6,Sewage,90.72
37.9,2.4,Sewage,259.18
30.3,17.0,Sewage,382.74
14.3,20.8,Sewage,341.49
17.1,28.1,Sewage,417.85
33.2,8.3,Rainwater,95.6
24.5,14.6,Rainwater,122.89
18.7,26.5,Rainwater,131.9
39.2,10.1,Rainwater,64.28
35.6,24.3,Rainwater,134.0
40.8,17.6,Rainwater,80.74
12.7,22.1,Sewage,327.62
13.8,14.1,Rainwater,47.52
15.1,25.6,Sewage,400.36
34.0,18.2,Rainwater,75.82
15.5,9.4,Rainwater,30.84
31.0,5.9,Sewage,228.01
26.7,11.0,Sewage,292.83
19.9,29.6,Rainwater,132.68
36.4,6.4,Rainwater,75.78
17.6,9.5,Sewage,240.48
42.7,19.2,Sewage,428.04
37.7,27.7,Sewage,413.78
21.9,6.9,Sewage,263.25
40.2,18.8,Sewage,321.11
19.7,5.9,Sewage,147.51
